Dataset:              'els-ii summer seasonal chem'
H,94.4,319.9,319.9,298.8,-12.3,0,369.6,.,.,.,711,17,16,17,17,16,16,12,12,12,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.113,55.539,113.54,.,250,.,.,1,36043,0,10,(X) FIELD QC PERFORMED IN ROOM, ,25.3,12,15,12,11,"23,24",29-Jul-86,0.335,0.117,0.438,.,2.95,8.22,9.9,11.35,8.21,8.22,4,8.6,5.3,.,8.6,11,11.6,7.7,9.5,0,645.3,645,20,0.0437,2.3,17.783,0.861,0.043,MMM,DRAINAGE,NI/O,0.22,5.625,PBS&J,1A1-003,43-57'25'N,43.9569,04-504,HAWK POND,12.8,13.5,0.434,0.61728,-74.9583,74-57'30'W,UTICA,15' BIG MOOSE,0.197,16.205,36,0.415,18.053,0.006,0.333,1.1487,18.529,1.25,21.0297,4.46,4.47,4.71,4.75,4.68,4.72,4.52,4.49,4.57,4.55,0.909,NONE, ,4.2,REG/, ,0.683,1.2,30,0.762,0.762,A,5.6,N,5.5,5.4,0.842,E,5.732,119.34,2.1,95.4218,"G,P,W,3Z",NY,1A1,23.4,23.4,23.2,22.4,20.9,18.5,15.3,9.6,9.5,8.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8:39,20,9,18.2,10.7,8,0.3,7.5,7.362962963,N, ,96,99.4, ,LIGHT,9.633,9.633,1.2754,12.285
H,159.3,385.4,382.4,444.1,-18.5,3,403.7,.,.,.,711,17,16,17,17,16,16,12,12,12,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.205,60.13,123.44,.,250,.,.,1,36043,0,10,(X) FIELD QC PERFORMED IN ROOM, ,20.3,12,15,12,11,"23,24",29-Jul-86,1.375,0.341,0.606,.,3.12,8.22,9.9,11.35,8.21,8.22,4,8.6,5.3,.,8.6,11,11.6,7.7,9.5,2,645.3,645,34,0.0458,2.411,17.783,1.191,0.043,MMM,DRAINAGE,NI/O,0.323,8.259,PBS&J,1A1-003,43-57'25'N,43.9569,04-504,HAWK POND,12.8,13.5,0.434,0.61728,-74.9583,74-57'30'W,UTICA,15' BIG MOOSE,0.222,18.262,41,0.437,19.01,0,0,1.6553,26.7,1.25,22.2416,4.46,4.47,4.72,4.75,4.81,4.86,4.52,4.49,4.57,4.55,0.909,NONE, ,4.7,REG/, ,0.683,1.2,30,0.762,0.762,A,5.6,N,5.5,5.4,2.266,H,5.364,111.678,2.1,105.6598,"A,P,W",NY,1A1,23.4,23.4,23.2,22.4,20.9,18.5,15.3,9.6,9.5,8.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8:39,20,9,18.2,10.7,8,0.8,7.5,7.362962963,N, ,96,99.4, ,LIGHT,9.633,9.633,1.2754,12.285
H,38.5,19.4,15.4,0,74.6,4,67.8,.,.,.,711,14,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.619,130.688,215.58,68,70,.,.,2,36041,0.041,50,(X) TRIPLICATE CUBITAINER ALSO TAKEN; NO UPWARD PROFILE PERFORMED DUE TO SHALLOW LAKE DEPTH.; (X) FIELD QC PERFORMED IN ROOM AT MOTEL; RECEIVED FORMS 29JUL86 DJC, ,24.4,.,.,.,.,"22,23",27-Jul-86,1.07,1.538,1.764,.,4.49,.,.,.,7.48,7.37,.,.,.,.,.,2,3,.,.,0,640.1,640,88,0.0618,3.253,0.254,92.282,0.043,MMM,DRAINAGE,I/O,0.157,4.014,PBS&J,1A1-008,43-42'30'N,43.7083,05-667,CEDAR RIVER FLOW,264.6,266.4,1.842,3.02632,-74.475,74-28'30'W,UTICA,15' INDIAN LAKE,0.604,49.644,3,0.702,30.537,0.008,0.444,0.0747,1.205,1.23,43.1647,6.31,6.28,6.36,6.6,6.57,7.16,.,.,.,.,0.909,NONE, ,18.9,REG/, ,0.025,33.4,25,0.635,0.889,A,1.9,N,1.8,1.7,1.805,E,4.854,101.06,2.08,214.8835,"G P W,3Z",NY,1A1,22.6,22.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7:22,14,.,.,.,.,2.2,45.03,42.6493994, ,DR,11914,11361.8,DAM AT NORTH END OF LAKE,NO WIND,9.633,9.633,2.2883,22.043
H,21.2,36.6,32.2,0,21.4,4.4,46.6,.,.,.,711,7,7,7,7,6,6,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.704,85.03,135.46,.,250,.,.,1,36041,0.001,15,RECEIVED FORMS 29JUL86 DJC; (X) FIELD QC PERFORMED IN ROOM AT MOTEL, ,18.4,8,8,7,7,"22,23",27-Jul-86,0.188,0.573,0.361,.,1.56,5.3,5.3,7.22,8.54,8.25,5.5,6.8,6.8,.,6.8,8.5,12.2,6.5,7,0,748.6,749,9,0.042,2.211,1.38,7.139,0.045,MMM,DRAINAGE,NI/O,0.191,4.884,PBS&J,1A1-012,43-35'15'N,43.5875,07-936,WHITNEY LAKE,43.1,42.6,0.86,1.64342,-74.5625,74-33'45'W,UTICA,15' WEST CANADA LAKES,0.326,26.817,41,0.381,16.574,0.014,0.776,0.3878,6.255,1.3,14.0752,5.55,5.48,5.7,5.86,5.9,5.95,5.06,5.06,5.14,5.05,0.899,NONE, ,5.4,REG/, ,0.492,1.5,30,0.762,0.889,A,7.1,N,7,6.8,1.403,E,5.042,104.974,2.18,133.3037,G P W 3Z,NY,1A1,21.9,22,22,21.3,20.3,19.7,17.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8:24,13,17.1,17.1,17.1,15.3,0.3,6.31,6.579812207, , ,272,280.3, ,NO WIND,9.633,9.633,1.2754,12.285
H,39.1,35.7,31.3,16,8.1,4.4,75.3,.,.,.,711,7,7,7,7,6,6,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.71,85.329,137.32,.,250,.,.,1,36041,0,10,RECEIVED FORMS 29JUL86 DJC; (X) FIELD QC PERFORMED IN ROOM AT MOTEL, ,18.8,8,8,7,7,"22,23",27-Jul-86,0.579,0.088,0.333,.,2.41,5.3,5.3,7.22,8.54,8.25,5.5,6.8,6.8,.,6.8,8.5,12.2,6.5,7,2,748.6,749,19,0.042,2.211,2.344,4.298,0.045,MMM,DRAINAGE,NI/O,0.203,5.191,PBS&J,1A1-012,43-35'15'N,43.5875,07-936,WHITNEY LAKE,43.1,42.6,0.86,1.64342,-74.5625,74-33'45'W,UTICA,15' WEST CANADA LAKES,0.324,26.652,51,0.385,16.748,0.019,1.053,0.4502,7.262,1.3,21.0514,5.55,5.48,5.69,5.63,5.68,6.1,5.06,5.06,5.14,5.05,0.899,NONE, ,5.4,REG/, ,0.492,1.5,30,0.762,0.889,A,7.1,N,7,6.8,1.624,H,4.996,104.017,2.18,133.9194,A P W,NY,1A1,21.9,22,22,21.3,20.3,19.7,17.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8:24,13,17.1,17.1,17.1,15.3,0.4,6.31,6.579812207, , ,272,280.3, ,NO WIND,9.633,9.633,1.2754,12.285
H,53.8,96,93.7,56.2,14.1,2.3,223.8,1.1161,16.4312,141.52,711,10,10,10,10,10,10,9,9,9,9,8,8,7,7,7,6,.,.,.,.,.,.,.,.,.,2.2,109.78,157.95,.,126,0.191,5.388,1,36031,0.001,15,NO ZOOP. HAULS TAKEN DUE TO WEATHER., ,20,7,9,7,6,"22,24",31-Jul-86,0.462,0.13,0.366,.,2.25,8.1,8.82,9.14,8.28,8.31,6.3,16,7,.,16,21.7,21.9,12,20.2,0,552.9,553,26,0.0171,0.9,1.38,7.238,0.042,MMM,DRAINAGE,I/O,0.071,1.815,VERSAR,1A1-015,44-05'15'N,44.0875,05-715,HENDERSON LAKE,103.6,102.1,9.23,6.24125,-74.0667,74-04'00'W,OGDENSBURG,7.5'X15' SANTANONI PEAK,0.258,21.223,12,0.546,23.751,0,0,0.7132,11.504,1.17,20.3008,5.51,5.49,5.91,5.86,5.83,6.11,4.93,5.15,4.94,4.92,0.917,NONE, ,3.9,REG/SPC/NRC/, ,0.429,5.4,20,0.508,0.762,A,5.2,N,5.1,5,5.813,E,5.595,116.488,1.98,156.5696,"G,P,W,3Z",NY,1A1,21.7,21.2,20.3,19.4,18.4,17.3,15.4,13.3,10.7,9.3,8.8,8,7.4,6.8,6.4,6.1,.,.,.,.,.,.,.,.,.,14:49,19,6.9,14.5,7.8,6.2,0.5,41.82,43.51616063,NE, ,4333,4443, ,LIGHT,9.633,9.633,1.2754,12.285
H,95.5,181.5,181.5,135.4,4.3,0,335.2,1.0028,0.4393,158.94,711,10,10,10,10,10,10,9,9,9,9,8,8,7,7,7,6,.,.,.,.,.,.,.,.,.,2.173,108.433,159.38,.,126,0.224,6.319,1,36031,0,5,NO ZOOP. HAULS TAKEN DUE TO WEATHER., ,22,7,9,7,6,"22,24",31-Jul-86,1.547,0.152,1.013,.,2.07,8.1,8.82,9.14,8.28,8.31,6.3,16,7,.,16,21.7,21.9,12,20.2,2,552.9,553,23,0.0193,1.016,5.248,6.387,0.042,MMM,DRAINAGE,I/O,0.104,2.659,VERSAR,1A1-015,44-05'15'N,44.0875,05-715,HENDERSON LAKE,103.6,102.1,9.23,6.24125,-74.0667,74-04'00'W,OGDENSBURG,7.5'X15' SANTANONI PEAK,0.262,21.552,19,0.494,21.489,0,0,2.0523,33.104,1.17,16.9508,5.51,5.49,5.31,5.28,5.28,5.5,4.93,5.15,4.94,4.92,0.917,NONE, ,4.5,REG/SPC/NRC/, ,0.429,5.4,20,0.508,0.762,A,5.2,N,5.1,5,5.064,H,5.385,112.116,1.98,154.1331,"A,P,W",NY,1A1,21.7,21.2,20.3,19.4,18.4,17.3,15.4,13.3,10.7,9.3,8.8,8,7.4,6.8,6.4,6.1,.,.,.,.,.,.,.,.,.,14:49,19,6.9,14.5,7.8,6.2,0.4,41.82,43.51616063,NE, ,4333,4443, ,LIGHT,9.633,9.633,1.2754,12.285
H,99.3,237.8,223.3,179,-17.3,14.5,396.3,.,.,.,711,17,17,18,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.444,72.056,138.77,.,130,.,.,1,36041,0,30,LESS THAN 2 DEGREES CHANGE BETWEEN SURFACE-1.5 AND BTM-1.5. ONLY ROUTINE E AND D TAKEN WITH TRIPLICATE., ,26.3,.,.,.,.,"22,24",28-Jul-86,0.527,0.177,0.518,.,4.08,.,.,.,7.96,7.85,.,.,.,.,.,4,4,.,.,0,582.2,582,50,0.0747,3.932,18.197,0.996,0.044,MMM,DRAINAGE,I/O,0.237,6.06,PBS&J,1A1-017,43-50'00'N,43.8333,04-777,CONSTABLE POND,21.3,20.7,0.425,0.438842,-74.7958,74-47'45'W,UTICA,15' BIG MOOSE,0.244,20.071,54,0.498,21.663,0.013,0.721,0.1654,2.668,1.26,28.9946,4.41,4.36,4.77,4.74,4.74,4.76,.,.,.,.,0.907,NONE, ,7.8,REG/, ,0.059,15.9,30,0.762,0.762,A,3.2,N,3.1,3,2.687,E,6.157,128.189,2.11,119.8501,"G,P,W,3Z",NY,1A1,23.5,23.2,21.8,18.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:08,21,.,.,.,.,0.8,45.35,44.32850242,SW, ,966,917.6, ,LIGHT,9.633,9.633,1.2754,12.285
H,40.1,26.3,18.2,20.6,6.9,8.1,34.6,1.1923,20.7869,108.09,711,6,7,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.684,84.032,128.87,.,130,0.161,4.542,1,36033,0,15, , ,16.8,.,.,.,.,"23,24",1-Aug-86,0.519,0.17,0.384,.,3.44,.,.,.,8.41,8.29,.,.,.,.,.,3,4,.,.,0,497.1,497,14,0.0275,1.448,2.188,5.252,0.042,MMM,DRAINAGE,I/O,0.098,2.506,VERSAR,1A1-028,44-21'10'N,44.3528,03-128,DRY CHANNEL POND,27.1,27.7,0.302,0.729236,-74.4375,74-26'15'W,OGDENSBURG,7.5'X15' UPPER SARANAC LAKE,0.221,18.179,4,0.505,21.968,0,0,0.0019,0.031,1.19,30.1884,5.19,5.17,5.5,5.66,5.62,5.83,.,.,.,.,0.917,NONE, ,11.5,REG/, ,0.33,1.8,20,0.508,0.635,A,2.5,N,2.4,2.3,0.26,E,4.65,96.813,2,126.6844,"G,P,W,3Z",NY,1A1,23,23,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:56,16,.,.,.,.,0.5,7.64,7.620938628,NW,DR,207,211.1, ,LIGHT,9.633,9.633,1.2754,12.285
H,62.9,17.5,4.9,15.2,116.9,12.6,25.8,1.2195,47.8596,218.03,711,20,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.532,176.247,265.89,.,146,0.376,10.607,3,36033,0.051,40,(X) THIS IS NOT A MID MET. MEASUREMENT. THE VAN DORN SAMPLE WAS TAKEN HERE (1 M) DUE TO THE SHALLOW DEPTH., ,28.5,.,20,.,20,"23,24",1-Aug-86,2.001,1.114,1.735,.,5.94,.,7.74,.,7.74,7.51,7.52,.,1,.,.,2.1,3.4,.,0.6,0,484,484,105,0.076,4.001,0.214,96.47,0.042,MMM,DRAINAGE,NI/O,0.226,5.779,VERSAR,1A1-029,44-20'20'N,44.3389,02-143,MIDDLE POND,23.9,24.8,0.2,0.378774,-74.3792,74-22'45'W,OGDENSBURG,7.5'X15' UPPER SARANAC LAKE,0.569,46.806,4,0.847,36.845,0,0,0.0188,0.303,1.18,57.3284,6.2,6.16,6.35,6.67,6.59,6.68,.,6.12,.,6.15,0.917,NONE, ,14.8,REG/, ,0.242,3.1,20,0.508,0.635,A,1.7,N,1.7,1.6,2.536,E,5.12,106.598,1.99,265.6761,"G,P,W,3Z",NY,1A1,22.4,22.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:17,16,.,22.4,.,22.4,0.7,7.78,7.358870968,NW,R,186,182.5, ,LIGHT,9.633,9.633,5.1442,49.554
D,33.3,21.5,19.8,0,177.6,1.7,22.8,1.2543,85.4006,335.84,711,40,40,40,40,40,39,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.505,224.8,421.24,.,250,2.515,70.948,3,36033,0.231,16,SAI: COOLER TEMP ENTERED ON FORM AS '5.7(E)/5.4(H)', ,44.2,38,39,39,38,"23,23",31-Jul-86,1.935,1.679,1.788,.,3.73,6.5,9.2,7.6,8.69,8.55,5.2,6.8,5.3,.,6.8,8.6,13.1,6.4,7.1,0,466,466,7,0.0286,1.506,0.063,129.724,0.042,NNN,DRAINAGE,NI/O,0.28,7.16,VERSAR,1A1-033,44-17'45'N,44.2958,02-100,KIWASSA LAKE,115.2,113,3.902,8.11465,-74.1583,74-09'30'W,OGDENSBURG,7.5'X15' SARANAC LAKE,0.928,76.337,0,2.595,112.883,0,0,0.0115,0.185,1.17,36.6935,7.2,7.22,6.81,7.2,7.13,7.39,6.3,6.89,6.5,6.24,0.917,RAIN,PREV,6.6,REG/,MODERATE,1.533,0.5,25,0.635,0.762,A,4.9,N,4.8,4.6,1.37,E,6.4,133.248,1.98,421.1789,"G,3Z",NY,1A1,23.2,23.2,23.2,22.9,21,18.1,15.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11:25,22,13.8,18.2,15.5,13.6,0.5,4.47,4.546902655,NE,DR,515,513.8, ,LIGHT,9.633,9.633,5.1442,49.554
D,68,13.7,2.8,2.5,198.3,10.9,15.5,1.1992,72.2345,362.55,711,40,40,40,40,40,39,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.65,232.035,434.78,.,250,2.475,69.82,3,36033,0.116,15,SAI: COOLER TEMP ENTERED ON FORM AS '5.7(E)/5.4(H)', ,44.4,38,39,39,38,"23,23",31-Jul-86,3.417,2.04,2.695,.,3.37,6.5,9.2,7.6,8.69,8.55,5.2,6.8,5.3,.,6.8,8.6,13.1,6.4,7.1,2,466,466,29,0.0286,1.506,0.158,163.918,0.042,NNN,DRAINAGE,NI/O,0.3,7.671,VERSAR,1A1-033,44-17'45'N,44.2958,02-100,KIWASSA LAKE,115.2,113,3.902,8.11465,-74.1583,74-09'30'W,OGDENSBURG,7.5'X15' SARANAC LAKE,0.956,78.641,27,2.673,116.276,0,0,0.0179,0.289,1.17,32.7195,7.2,7.22,6.47,6.8,6.75,7.3,6.3,6.89,6.5,6.24,0.917,RAIN,PREV,8,REG/,MODERATE,1.533,0.5,25,0.635,0.762,A,4.9,N,4.8,4.6,1.32,H,6.095,126.898,1.98,434.6221,"A,P,W",NY,1A1,23.2,23.2,23.2,22.9,21,18.1,15.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11:25,22,13.8,18.2,15.5,13.6,0.6,4.47,4.546902655,NE,DR,515,513.8, ,LIGHT,9.633,9.633,5.1442,49.554
H,62.7,79.8,76.2,51.7,-1.8,3.6,102.1,0.9224,-9.9417,128.13,711,8,8,8,8,8,9,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.426,71.157,118.19,.,250,0.281,7.927,1,36089,0,5, , ,18,.,.,.,9,"22,24",31-Jul-86,0.395,0.096,0.361,.,1.18,.,.,.,7.97,7.74,7.6,.,.,5.6,.,7.1,7.6,.,5.6,2,545.6,546,5,0.0844,4.443,5.495,2.181,0.042,MMM,SEEPAGE,NI/NO,0.219,5.6,VERSAR,1A1-039,44-06'45'N,44.1125,04-321,JOHN POND,5.9,5.9,0.192,0.183936,-74.7639,74-45'50'W,OGDENSBURG,7.5' WOLF MTN,0.219,18.015,54,0.412,17.922,0,0,0.0198,0.319,1.21,9.6213,4.9,4.9,5.32,5.26,5.2,5.4,.,.,.,4.87,0.915,NONE, ,1,REG/, ,.,1.4,25,0.635,0.635,A,5.7,N,5.6,5.5,0.341,BTM,5.44,113.261,2.02,112.6942,"A,P,W",NY,1A1,23.1,23.1,23.1,23.1,23.1,23.1,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:35,18,.,.,.,23.1,0.3,6.1,6.898305085, ,D,36,40.7, ,NO WIND,9.633,9.633,1.2754,12.285
H,57.3,78.9,78.3,54.6,-1.8,0.6,149.5,0.9569,-5.3189,123.45,711,8,8,8,8,8,9,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.429,71.307,118.13,.,250,0.262,7.391,1,36089,0,5, , ,17.9,.,.,.,9,"22,24",31-Jul-86,0.45,0.173,0.379,.,1.19,.,.,.,7.97,7.74,7.6,.,.,5.6,.,7.1,7.6,.,5.6,0,545.6,546,8,0.0833,4.385,5.37,2.339,0.042,MMM,SEEPAGE,NI/NO,0.219,5.6,VERSAR,1A1-039,44-06'45'N,44.1125,04-321,JOHN POND,5.9,5.9,0.192,0.183936,-74.7639,74-45'50'W,OGDENSBURG,7.5' WOLF MTN,0.218,17.933,54,0.412,17.922,0,0,0.0277,0.447,1.21,9.7238,4.9,4.9,5.19,5.27,5.24,5.38,.,.,.,4.87,0.915,NONE, ,1,REG/, ,.,1.4,25,0.635,0.635,A,5.7,N,5.6,5.5,0.341,E,5.23,108.889,2.02,112.7616,"G,P,W,3Z",NY,1A1,23.1,23.1,23.1,23.1,23.1,23.1,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:35,18,.,.,.,23.1,0.3,6.1,6.898305085, ,D,36,40.7, ,NO WIND,9.633,9.633,1.2754,12.285
H,37.5,19.6,12.6,10.5,52.7,7,53.3,1.2651,55.2296,208.31,711,20,20,20,21,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.901,144.735,263.54,36,100,1.315,37.096,2,36041,0.014,25,(X) TRIPLICATE CUBITAINER ALSO TAKEN. SAI: COOLER TEMP ENTERED ON FORM AS '3.3/2.8', ,29.5,.,.,.,21,"22,23",30-Jul-86,0.85,0.532,0.79,.,4.6,.,.,.,8.38,7.9,7.24,.,.,4.6,.,6.1,13.7,.,4.6,2,495.9,496,40,0.0762,4.009,0.313,38.06,0.042,MMM,DRAINAGE,I/O,0.331,8.451,VERSAR,1A1-044,44-02'30'N,44.0417,06-241,LONG LAKE,1619.2,1626.9,41.322,53.0496,-74.3667,74-22'00'W,OGDENSBURG/UTICA,15' BLUE MTN / 7.5'X15' KEMPSHALL MTN,0.54,44.379,0,1.51,65.663,0,0,0.471,7.596,1.18,43.9928,6.33,6.33,6.36,6.51,6.44,6.59,.,.,.,5.92,0.916,RAIN,CURRENT,2.5,REG/,LIGHT,0.088,9.3,25,0.635,0.635,A,3.5,N,3.4,3.3,4.93,BTM,5.838,121.537,1.99,263.2284,"A,P,W",NY,1A1,22.6,22.7,22.7,22.5,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:10,15,.,.,.,22,0.4,46.56,48.02286557,SW,DR,75387,78128.4, ,LIGHT,9.633,9.633,2.2883,22.043
H,35.1,18.8,5.3,10.4,52.6,13.5,61.6,1.2591,54.4791,210.28,711,20,20,20,21,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.899,144.635,264.76,36,100,1.31,36.955,2,36041,0.016,33,(X) TRIPLICATE CUBITAINER ALSO TAKEN. SAI: COOLER TEMP ENTERED ON FORM AS '3.3/2.8', ,29.4,.,.,.,21,"22,23",30-Jul-86,0.755,0.528,0.748,.,4.67,.,.,.,8.38,7.9,7.24,.,.,4.6,.,6.1,13.7,.,4.6,0,495.9,496,33,0.0846,4.453,0.269,38.274,0.042,MMM,DRAINAGE,I/O,0.327,8.361,VERSAR,1A1-044,44-02'30'N,44.0417,06-241,LONG LAKE,1619.2,1626.9,41.322,53.0496,-74.3667,74-22'00'W,OGDENSBURG/UTICA,15' BLUE MTN / 7.5'X15' KEMPSHALL MTN,0.537,44.132,0,1.549,67.36,0,0,0.4607,7.43,1.18,44.8329,6.33,6.33,6.46,6.57,6.5,6.43,.,.,.,5.92,0.916,RAIN,CURRENT,3.4,REG/,LIGHT,0.088,9.3,25,0.635,0.635,A,3.5,N,3.4,3.3,4.968,E,5.915,123.15,1.99,264.4888,"G,P,W,3Z",NY,1A1,22.6,22.7,22.7,22.5,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:10,15,.,.,.,22,0.4,46.56,48.02286557,SW,DR,75387,78128.4, ,LIGHT,9.633,9.633,2.2883,22.043
H,93.2,184.6,175.3,220.1,-20.8,9.3,308.5,.,.,.,711,15,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.898,44.81,105.87,.,200,.,.,1,36043,0,20,(X) FIELD QC PERFORMED IN ROOM., ,23.8,.,.,.,.,"23,24",29-Jul-86,0.476,0.07,0.252,.,1.67,.,.,.,7.79,7.82,.,.,.,.,.,2.6,3,.,.,0,603.5,604,54,0.0462,2.432,22.909,0.387,0.044,MMM,DRAINAGE,I/O,0.271,6.929,PBS&J,1A1-049,43-59'22'N,43.9894,04-199,MIDDLE SOUTH POND,20.7,19.7,0.211,0.296799,-75.0183,75-01'06'W,UTICA,15' NUMBER FOUR,0.189,15.547,37,0.359,15.617,0.001,0.055,0.6008,9.691,1.27,11.4914,4.36,4.33,4.61,4.64,4.68,4.59,.,.,.,.,0.909,NONE, ,3.6,REG/, ,0.218,3.4,30,0.762,0.762,A,.,Y,2.6,.,0.1,E,5.146,107.14,2.11,82.9033,"G,P,W,3Z",NY,1A1,23.9,23.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8:01,18,.,.,.,.,0.2,7.15,6.817258883,SW, ,148,134.3, ,LIGHT,9.633,9.633,1.2754,12.285
H,117.3,205.5,198.9,220.5,-21.6,6.6,307.3,.,.,.,711,13,13,15,15,14,12,11,11,9,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.173,58.533,122.84,.,50,.,.,1,36043,0,50,(X) FIELD QC PERFORMED IN ROOM, ,21.8,9,14,11,9,"23,24",29-Jul-86,1.113,0.192,0.665,.,4.96,4.75,5.1,5.07,7.41,6.32,4.11,7.6,3.7,.,7.6,11,13.7,6,9.5,0,566.9,549,111,0.062,3.264,18.621,1.25,0.045,MMM,DRAINAGE,NI/O,0.306,7.824,PBS&J,1A1-057,43-51'00'N,43.85,04-639,HITCHCOCK LAKE,15.2,14.7,0.494,0.741763,-75.0417,75-02'30'W,UTICA,15' NUMBER FOUR,0.237,19.496,49,0.398,17.313,0.019,1.053,0.3274,5.281,1.31,35.1379,4.5,4.45,4.75,4.73,4.8,4.75,4.64,4.49,4.61,4.68,0.902,NONE, ,8.7,REG/SPC/NRC/, ,0.297,1.1,30,0.762,0.635,A,2.2,N,2.2,2.1,0.902,E,5.429,113.032,2.19,103.1657,"G,P,W,3Z",NY,1A1,24.4,23.7,19.6,15.9,11.9,8.2,6.9,6.2,5.7,5.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:00,20,5.8,14.8,6.9,5.3,1,15.33,8.462585034,SW, ,233,124.4, ,LIGHT,9.633,9.633,1.2754,12.285
H,200.9,282.1,279.9,308.9,4.3,2.2,395.7,.,.,.,711,13,13,15,15,14,12,11,11,9,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.298,64.77,146.15,.,50,.,.,1,36043,0,50,(X) FIELD QC PERFORMED IN ROOM, ,20.4,9,14,11,9,"23,24",29-Jul-86,3.232,0.167,2.594,.,4.41,4.75,5.1,5.07,7.41,6.32,4.11,7.6,3.7,.,7.6,11,13.7,6,9.5,2,566.9,549,167,0.0638,3.358,12.023,7.458,0.045,MMM,DRAINAGE,NI/O,0.54,13.808,PBS&J,1A1-057,43-51'00'N,43.85,04-639,HITCHCOCK LAKE,15.2,14.7,0.494,0.741763,-75.0417,75-02'30'W,UTICA,15' NUMBER FOUR,0.268,22.046,62,0.472,20.532,0.234,12.973,1.2849,20.725,1.31,33.0546,4.5,4.45,4.85,4.92,4.93,4.93,4.64,4.49,4.61,4.68,0.902,NONE, ,7.6,REG/SPC/NRC/, ,0.297,1.1,30,0.762,0.635,A,2.2,N,2.2,2.1,3.771,H,5.221,108.701,2.19,121.1557,"A,P,W",NY,1A1,24.4,23.7,19.6,15.9,11.9,8.2,6.9,6.2,5.7,5.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10:00,20,5.8,14.8,6.9,5.3,0.9,15.33,8.462585034,SW, ,233,124.4, ,LIGHT,9.633,9.633,1.2754,12.285
